kind,path,file,participant,image_id,code,matched_fixation_csv,code_meme,code_person,code_politik,code_ort,code_text
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id144_text_processed_heatmap.png,P012_id144_text_processed_heatmap.png,012,144,00001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id144_text_00001.csv,0,0,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id146_processed_heatmap.png,P012_id146_processed_heatmap.png,012,146,00011,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id146_text_00011.csv,0,0,0,1,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id147_text_ncc_processed_heatmap.png,P012_id147_text_ncc_processed_heatmap.png,012,147,10001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id147_text_10001.csv,1,0,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id148_text_ncc_processed_heatmap.png,P012_id148_text_ncc_processed_heatmap.png,012,148,10001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id148_text_10001.csv,1,0,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id149_text_ncc_processed_heatmap.png,P012_id149_text_ncc_processed_heatmap.png,012,149,10001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id149_text_10001.csv,1,0,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id150_text_ncc_processed_heatmap.png,P012_id150_text_ncc_processed_heatmap.png,012,150,10001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id150_text_10001.csv,1,0,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id151_text_ncc_processed_heatmap.png,P012_id151_text_ncc_processed_heatmap.png,012,151,10011,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id151_text_10011.csv,1,0,0,1,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id152_text_ncc_processed_heatmap.png,P012_id152_text_ncc_processed_heatmap.png,012,152,10011,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id152_text_10011.csv,1,0,0,1,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P012_id153_text_ncc_processed_heatmap.png,P012_id153_text_ncc_processed_heatmap.png,012,153,10011,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P012_id153_text_10011.csv,1,0,0,1,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id001_meme_ncc_processed_heatmap.png,P013_id001_meme_ncc_processed_heatmap.png,013,001,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id001_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id002_meme_ncc_processed_heatmap.png,P013_id002_meme_ncc_processed_heatmap.png,013,002,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id002_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id003_meme_ncc_processed_heatmap.png,P013_id003_meme_ncc_processed_heatmap.png,013,003,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id003_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id004_meme_ncc_processed_heatmap.png,P013_id004_meme_ncc_processed_heatmap.png,013,004,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id004_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id005_meme_ncc_processed_heatmap.png,P013_id005_meme_ncc_processed_heatmap.png,013,005,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id005_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id006_meme_ncc_processed_heatmap.png,P013_id006_meme_ncc_processed_heatmap.png,013,006,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id006_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id007_meme_ncc_processed_heatmap.png,P013_id007_meme_ncc_processed_heatmap.png,013,007,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id007_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id008_meme_ncc_processed_heatmap.png,P013_id008_meme_ncc_processed_heatmap.png,013,008,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id008_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id009_meme_ncc_processed_heatmap.png,P013_id009_meme_ncc_processed_heatmap.png,013,009,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id009_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id010_meme_ncc_processed_heatmap.png,P013_id010_meme_ncc_processed_heatmap.png,013,010,10000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id010_meme_10000.csv,1,0,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id011_ort_processed_heatmap.png,P013_id011_ort_processed_heatmap.png,013,011,01001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id011_ort_01001.csv,0,1,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id013_ort_processed_heatmap.png,P013_id013_ort_processed_heatmap.png,013,013,01001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id013_ort_01001.csv,0,1,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id014_ort_processed_heatmap.png,P013_id014_ort_processed_heatmap.png,013,014,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id014_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id016_ort_processed_heatmap.png,P013_id016_ort_processed_heatmap.png,013,016,01001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id016_ort_01001.csv,0,1,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id017_ort_processed_heatmap.png,P013_id017_ort_processed_heatmap.png,013,017,01001,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id017_ort_01001.csv,0,1,0,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id018_ort_processed_heatmap.png,P013_id018_ort_processed_heatmap.png,013,018,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id018_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id019_ort_processed_heatmap.png,P013_id019_ort_processed_heatmap.png,013,019,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id019_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id020_ort_processed_heatmap.png,P013_id020_ort_processed_heatmap.png,013,020,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id020_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id021_ort_processed_heatmap.png,P013_id021_ort_processed_heatmap.png,013,021,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id021_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id023_ort_processed_heatmap.png,P013_id023_ort_processed_heatmap.png,013,023,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id023_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id024_ort_processed_heatmap.png,P013_id024_ort_processed_heatmap.png,013,024,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id024_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id026_ort_processed_heatmap.png,P013_id026_ort_processed_heatmap.png,013,026,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id026_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id027_ort_processed_heatmap.png,P013_id027_ort_processed_heatmap.png,013,027,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id027_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id028_ort_processed_heatmap.png,P013_id028_ort_processed_heatmap.png,013,028,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id028_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id029_ort_processed_heatmap.png,P013_id029_ort_processed_heatmap.png,013,029,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id029_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id030_ort_processed_heatmap.png,P013_id030_ort_processed_heatmap.png,013,030,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id030_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id031_ort_processed_heatmap.png,P013_id031_ort_processed_heatmap.png,013,031,01000,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id031_ort_01000.csv,0,1,0,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id034_person_processed_heatmap.png,P013_id034_person_processed_heatmap.png,013,034,00101,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id034_person_00101.csv,0,0,1,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id035_person_processed_heatmap.png,P013_id035_person_processed_heatmap.png,013,035,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id035_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id036_person_processed_heatmap.png,P013_id036_person_processed_heatmap.png,013,036,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id036_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id037_person_processed_heatmap.png,P013_id037_person_processed_heatmap.png,013,037,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id037_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id038_person_processed_heatmap.png,P013_id038_person_processed_heatmap.png,013,038,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id038_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id039_person_processed_heatmap.png,P013_id039_person_processed_heatmap.png,013,039,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id039_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id040_person_processed_heatmap.png,P013_id040_person_processed_heatmap.png,013,040,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id040_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id041_person_processed_heatmap.png,P013_id041_person_processed_heatmap.png,013,041,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id041_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id042_person_processed_heatmap.png,P013_id042_person_processed_heatmap.png,013,042,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id042_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id043_person_processed_heatmap.png,P013_id043_person_processed_heatmap.png,013,043,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id043_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id044_person_processed_heatmap.png,P013_id044_person_processed_heatmap.png,013,044,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id044_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id046_person_processed_heatmap.png,P013_id046_person_processed_heatmap.png,013,046,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id046_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id048_person_processed_heatmap.png,P013_id048_person_processed_heatmap.png,013,048,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id048_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id049_person_processed_heatmap.png,P013_id049_person_processed_heatmap.png,013,049,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id049_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id050_person_processed_heatmap.png,P013_id050_person_processed_heatmap.png,013,050,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id050_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id051_person_processed_heatmap.png,P013_id051_person_processed_heatmap.png,013,051,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id051_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id052_person_processed_heatmap.png,P013_id052_person_processed_heatmap.png,013,052,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id052_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id053_person_processed_heatmap.png,P013_id053_person_processed_heatmap.png,013,053,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id053_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id054_person_processed_heatmap.png,P013_id054_person_processed_heatmap.png,013,054,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id054_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id055_person_processed_heatmap.png,P013_id055_person_processed_heatmap.png,013,055,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id055_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id056_person_processed_heatmap.png,P013_id056_person_processed_heatmap.png,013,056,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id056_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id057_person_processed_heatmap.png,P013_id057_person_processed_heatmap.png,013,057,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id057_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id058_person_processed_heatmap.png,P013_id058_person_processed_heatmap.png,013,058,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id058_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id059_person_processed_heatmap.png,P013_id059_person_processed_heatmap.png,013,059,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id059_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id060_person_processed_heatmap.png,P013_id060_person_processed_heatmap.png,013,060,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id060_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id061_person_processed_heatmap.png,P013_id061_person_processed_heatmap.png,013,061,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id061_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id063_person_processed_heatmap.png,P013_id063_person_processed_heatmap.png,013,063,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id063_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id064_person_processed_heatmap.png,P013_id064_person_processed_heatmap.png,013,064,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id064_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id065_person_processed_heatmap.png,P013_id065_person_processed_heatmap.png,013,065,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id065_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id066_person_processed_heatmap.png,P013_id066_person_processed_heatmap.png,013,066,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id066_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id067_person_processed_heatmap.png,P013_id067_person_processed_heatmap.png,013,067,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id067_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id068_person_processed_heatmap.png,P013_id068_person_processed_heatmap.png,013,068,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id068_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id069_person_processed_heatmap.png,P013_id069_person_processed_heatmap.png,013,069,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id069_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id070_person_processed_heatmap.png,P013_id070_person_processed_heatmap.png,013,070,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id070_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id071_person_processed_heatmap.png,P013_id071_person_processed_heatmap.png,013,071,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id071_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id072_person_processed_heatmap.png,P013_id072_person_processed_heatmap.png,013,072,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id072_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id073_person_processed_heatmap.png,P013_id073_person_processed_heatmap.png,013,073,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id073_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id074_person_processed_heatmap.png,P013_id074_person_processed_heatmap.png,013,074,00101,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id074_person_00101.csv,0,0,1,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id075_person_processed_heatmap.png,P013_id075_person_processed_heatmap.png,013,075,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id075_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id076_person_processed_heatmap.png,P013_id076_person_processed_heatmap.png,013,076,00101,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id076_person_00101.csv,0,0,1,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id078_person_processed_heatmap.png,P013_id078_person_processed_heatmap.png,013,078,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id078_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id079_person_processed_heatmap.png,P013_id079_person_processed_heatmap.png,013,079,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id079_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id080_person_processed_heatmap.png,P013_id080_person_processed_heatmap.png,013,080,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id080_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id081_person_processed_heatmap.png,P013_id081_person_processed_heatmap.png,013,081,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id081_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id082_person_processed_heatmap.png,P013_id082_person_processed_heatmap.png,013,082,00101,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id082_person_00101.csv,0,0,1,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id083_person_processed_heatmap.png,P013_id083_person_processed_heatmap.png,013,083,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id083_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id084_person_processed_heatmap.png,P013_id084_person_processed_heatmap.png,013,084,00101,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id084_person_00101.csv,0,0,1,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id085_person_processed_heatmap.png,P013_id085_person_processed_heatmap.png,013,085,00101,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id085_person_00101.csv,0,0,1,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id086_person_processed_heatmap.png,P013_id086_person_processed_heatmap.png,013,086,00100,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id086_person_00100.csv,0,0,1,0,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id087_person_processed_heatmap.png,P013_id087_person_processed_heatmap.png,013,087,00101,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id087_person_00101.csv,0,0,1,0,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id088_politik_processed_heatmap.png,P013_id088_politik_processed_heatmap.png,013,088,00111,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id088_politik_00111.csv,0,0,1,1,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id089_politik_processed_heatmap.png,P013_id089_politik_processed_heatmap.png,013,089,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id089_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id090_politik_ncc_processed_heatmap.png,P013_id090_politik_ncc_processed_heatmap.png,013,090,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id090_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id091_politik_ncc_processed_heatmap.png,P013_id091_politik_ncc_processed_heatmap.png,013,091,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id091_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id092_politik_processed_heatmap.png,P013_id092_politik_processed_heatmap.png,013,092,00111,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id092_politik_00111.csv,0,0,1,1,1
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id093_politik_processed_heatmap.png,P013_id093_politik_processed_heatmap.png,013,093,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id093_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id094_politik_processed_heatmap.png,P013_id094_politik_processed_heatmap.png,013,094,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id094_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id095_politik_processed_heatmap.png,P013_id095_politik_processed_heatmap.png,013,095,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id095_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id096_politik_processed_heatmap.png,P013_id096_politik_processed_heatmap.png,013,096,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id096_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id097_politik_processed_heatmap.png,P013_id097_politik_processed_heatmap.png,013,097,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id097_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id098_politik_processed_heatmap.png,P013_id098_politik_processed_heatmap.png,013,098,00110,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id098_politik_00110.csv,0,0,1,1,0
heatmaps,c:\Users\SWixforth\Uni\eye-tracking-ai\visualization\heatmaps\P013_id099_politik_processed_heatmap.png,P013_id099_politik_processed_heatmap.png,013,099,00111,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P013_id099_politik_00111.csv,0,0,1,1,1
